,id,player_name,position,games,season,team,goals,shots,xG,assists,xA,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
1024,5264,Caglar Söyüncü,DC,18,2021,Leicester,1,6,0.9022003300487995,0,0.06893368810415268,2,3,0,1,0.9022003300487995,4.475306309759617,4.406372614204884
1025,5264,Caglar Söyüncü,DC,23,2020,Leicester,1,10,0.5392082296311855,0,0.3269749563187361,7,2,0,1,0.5392082296311855,7.390434857457876,7.36866756901145
1026,5264,Caglar Söyüncü,DC,34,2019,Leicester,1,17,1.4316154308617115,1,0.31019366160035133,5,4,1,1,1.4316154308617115,6.562317108735442,6.455812385305762
1027,5264,Caglar Söyüncü,DC,6,2018,Leicester,0,2,0.05584140494465828,0,0,0,1,0,0,0.05584140494465828,0.5203310362994671,0.5203310362994671
1028,5264,Caglar Söyüncü,DC,26,2017,Freiburg,1,9,0.9050609543919563,0,0,0,4,2,1,0.9050609543919563,2.5890810983255506,2.493630708195269
1029,5264,Caglar Söyüncü,DC,24,2016,Freiburg,0,10,0.5249077491462231,1,0.6583024933934212,4,4,0,0,0.5249077491462231,2.427892403677106,1.8559495452791452
1030,5553,Declan Rice,DMC,22,2021,West Ham,1,17,0.6487204255536199,4,1.265141425654292,16,6,0,1,0.6487204255536199,11.263885591179132,10.187491945922375
1031,5553,Declan Rice,DMC,32,2020,West Ham,2,28,3.1917652431875467,1,1.9789341911673546,23,2,0,1,1.6694275382906199,10.661632234230638,9.188759015873075
1032,5553,Declan Rice,DMC,38,2019,West Ham,1,31,1.2663899101316929,3,1.3063034573569894,22,6,0,1,1.2663899101316929,8.69338352419436,7.636568044312298
1033,5553,Declan Rice,DMC,34,2018,West Ham,2,22,1.23356996756047,0,0.6429660692811012,9,4,0,2,1.23356996756047,8.087489490397274,7.640724206343293
1034,5553,Declan Rice,Sub,26,2017,West Ham,0,5,0.23392700962722301,0,0.09077326953411102,2,1,0,0,0.23392700962722301,1.2380957184359431,1.0340302884578705
1035,5553,Declan Rice,Sub,1,2016,West Ham,0,0,0,0,0,0,0,0,0,0,0.07735355943441391,0.07735355943441391
1036,5560,Scott McTominay,DMC,19,2021,Manchester United,1,16,0.7249549701809883,0,1.4621386546641588,18,5,0,1,0.7249549701809883,6.07797971367836,4.9116960018873215
1037,5560,Scott McTominay,DMC,32,2020,Manchester United,4,26,1.8477440048009157,1,2.11461328715086,17,3,0,4,1.8477440048009157,10.912294186651707,7.904809940606356
1038,5560,Scott McTominay,DMC,27,2019,Manchester United,3,29,2.0219828691333532,1,1.4312139973044395,16,2,0,3,2.0219828691333532,5.719030223786831,4.453569738194346
1039,5560,Scott McTominay,Sub,16,2018,Manchester United,2,15,1.5887957634404302,0,0.017006173729896545,1,1,0,2,1.5887957634404302,3.5094746835529804,2.385298017412424
1040,5560,Scott McTominay,Sub,13,2017,Manchester United,0,1,0.03596863895654678,0,0.03605646267533302,2,2,0,0,0.03596863895654678,2.0014491053298116,1.929423994384706
1041,5560,Scott McTominay,MC,2,2016,Manchester United,0,1,0.03636760637164116,0,0.15494965016841888,1,1,0,0,0.03636760637164116,0.266208291053772,0.11125864088535309
1042,5612,Anwar El Ghazi,AMR,9,2021,Aston Villa,1,8,0.9790221825242043,1,0.2625086233019829,5,2,0,0,0.21785331144928932,0.609694505110383,0.30974539183080196
1043,5612,Anwar El Ghazi,Sub,28,2020,Aston Villa,10,64,9.037517840974033,0,1.8828656133264303,26,2,0,6,5.99284244235605,7.845562790520489,2.6913463715463877
1044,5612,Anwar El Ghazi,ML,34,2019,Aston Villa,4,53,6.381360174156725,4,2.8772015031427145,30,3,0,3,5.620191336609423,8.016558893024921,2.2102841325104237
1045,5612,Anwar El Ghazi,AMR,27,2017,Lille,4,61,4.280778588727117,4,3.0785589572042227,25,2,0,4,4.280778588727117,7.74734703078866,2.5362207647413015
1046,5612,Anwar El Ghazi,AMR,12,2016,Lille,1,18,0.8296463452279568,0,0.6798597015440464,5,2,0,1,0.8296463452279568,1.751208085566759,0.25727718137204647
1047,5735,Jean-Philippe Mateta,FW,7,2021,Crystal Palace,1,8,1.2321082204580307,1,0.476328507065773,2,0,0,1,1.2321082204580307,2.837304025888443,1.758348397910595
1048,5735,Jean-Philippe Mateta,FW,15,2020,Mainz 05,7,28,8.414159098640084,1,1.3461813786998391,12,2,0,6,7.6563823614269495,9.505499044433236,1.2976237703114748
1049,5735,Jean-Philippe Mateta,FW,7,2020,Crystal Palace,1,4,0.32543088495731354,0,0.016295328736305237,1,0,0,1,0.32543088495731354,0.3973565027117729,0.13605083525180817
1050,5735,Jean-Philippe Mateta,Sub,18,2019,Mainz 05,3,35,5.566840533167124,1,1.2826551664620638,6,0,1,2,4.809063833206892,6.353750616312027,1.861993033438921
1051,5735,Jean-Philippe Mateta,FW,34,2018,Mainz 05,14,96,13.438383596017957,2,2.8835377227514982,30,2,0,14,13.438383596017957,17.881380734965205,2.674824961461127
1052,5735,Jean-Philippe Mateta,Sub,2,2016,Lyon,0,0,0,0,0,0,0,0,0,0,0,0
1053,5962,Tanguy NDombele Alvaro,MC,9,2021,Tottenham,1,9,0.5444412399083376,1,0.6208779122680426,4,1,0,1,0.5444412399083376,2.4390930458903313,1.5780103281140327
1054,5962,Tanguy NDombele Alvaro,Sub,33,2020,Tottenham,3,18,1.5304815424606204,2,2.1263335961848497,14,3,0,3,1.5304815424606204,10.934965118765831,8.005785129964352
1055,5962,Tanguy NDombele Alvaro,MC,21,2019,Tottenham,2,9,0.352954987436533,2,0.7975045088678598,12,3,0,2,0.352954987436533,5.340641291812062,4.963011069223285
1056,5962,Tanguy NDombele Alvaro,MC,34,2018,Lyon,1,31,1.9148350954055786,7,3.723321550525725,47,3,0,1,1.9148350954055786,16.71770665049553,13.361456375569105
1057,5962,Tanguy NDombele Alvaro,DMC,32,2017,Lyon,0,26,1.4378646169789135,6,3.30470347777009,43,5,0,0,1.4378646169789135,13.778179626911879,11.012556767091155
1058,5962,Tanguy NDombele Alvaro,MC,3,2017,Amiens,0,5,0.283321738243103,0,0.16897690296173096,4,0,0,0,0.283321738243103,0.48075247555971146,0.16265031695365906
1059,6030,Zanka,Sub,7,2021,Brentford,1,2,0.1421728879213333,0,0.07679279521107674,2,2,0,1,0.1421728879213333,1.5797668248414993,1.5567027367651463
1060,6030,Zanka,Sub,9,2019,Fortuna Duesseldorf,0,0,0,1,0.07320582866668701,1,1,0,0,0,0.6684010699391365,0.6684010699391365
1061,6030,Zanka,DC,24,2018,Huddersfield,3,8,1.4841627273708582,1,0.3927211221307516,8,6,0,3,1.4841627273708582,2.3412678092718124,1.4670760668814182
1062,6030,Zanka,DC,38,2017,Huddersfield,0,13,2.2679652720689774,2,0.8845457369461656,9,6,0,0,2.2679652720689774,5.2467098059132695,4.03327560890466
1063,6047,Shane Duffy,DC,14,2021,Brighton,1,17,0.6186635792255402,0,0.0607984010130167,2,5,0,1,0.6186635792255402,2.630813764408231,2.611064612865448
1064,6047,Shane Duffy,DC,19,2019,Brighton,1,7,1.256109475158155,0,0.13407667726278305,2,2,0,1,1.256109475158155,2.0523229520767927,1.9144122581928968
1065,6047,Shane Duffy,DC,35,2018,Brighton,5,37,3.3823358304798603,1,0.265911515802145,7,4,1,5,3.3823358304798603,3.0718250116333365,2.714450053870678
1066,6047,Shane Duffy,DC,37,2017,Brighton,0,28,2.2286872174590826,1,1.2224082555621862,8,8,0,0,2.2286872174590826,2.855840779840946,2.801867427304387
1067,6062,Isaac Hayden,MC,14,2021,Newcastle United,1,5,0.2894264794886112,0,0.05937807820737362,2,5,0,1,0.2894264794886112,1.0659869341179729,0.9370966954156756
1068,6062,Isaac Hayden,MC,24,2020,Newcastle United,0,16,0.6148466067388654,0,0.24249647092074156,7,8,0,0,0.6148466067388654,4.556474668905139,4.0891827661544085
1069,6062,Isaac Hayden,MC,29,2019,Newcastle United,1,18,1.390735574066639,2,2.5337737184017897,15,4,1,1,1.390735574066639,7.8295365404337645,4.893850919790566
1070,6062,Isaac Hayden,Sub,25,2018,Newcastle United,1,22,0.8647688515484333,4,2.4501234013587236,22,3,1,1,0.8647688515484333,5.393959403038025,2.830817185342312
1071,6062,Isaac Hayden,DMC,26,2017,Newcastle United,1,14,0.8404329437762499,0,0.6397894788533449,11,7,0,1,0.8404329437762499,3.2734255511313677,2.1752050146460533
1072,6063,Jacob Murphy,DR,17,2021,Newcastle United,1,15,0.9715967709198594,1,0.8251938172616065,8,2,0,1,0.9715967709198594,2.1790211009792984,0.5428622523322701
1073,6063,Jacob Murphy,Sub,26,2020,Newcastle United,2,30,1.4909526873379946,3,3.4334888719022274,19,3,0,2,1.4909526873379946,8.043614191003144,4.10231579374522
1074,6063,Jacob Murphy,Sub,9,2018,Newcastle United,0,2,0.033076788298785686,1,0.6086342334747314,1,0,0,0,0.033076788298785686,0.6417110217735171,0
1075,6063,Jacob Murphy,Sub,25,2017,Newcastle United,1,23,1.6504778596572578,1,1.3907678872346878,10,0,0,1,1.6504778596572578,4.082330683246255,1.0817430708557367
1076,6276,Nikola Vlasic,Sub,11,2021,West Ham,1,4,0.6988735515624285,0,0.3490114137530327,5,0,0,1,0.6988735515624285,1.7958945631980896,1.0786172430962324
1077,6276,Nikola Vlasic,Sub,5,2021,CSKA Moscow,0,12,0.7838935442268848,1,0.25863705947995186,6,0,0,0,0.7838935442268848,1.386988788843155,0.5591747164726257
1078,6276,Nikola Vlasic,AMC,26,2020,CSKA Moscow,11,103,8.393302984535694,5,5.512591104954481,71,3,0,8,4.621931299567223,15.72785796225071,8.641544813290238
1079,6276,Nikola Vlasic,FWR,30,2019,CSKA Moscow,12,102,8.450705109164119,5,6.123559974133968,88,2,0,10,6.187879240140319,15.95469245314598,7.380496585741639
1080,6276,Nikola Vlasic,MC,25,2018,CSKA Moscow,5,75,4.911711774766445,5,6.949798613786697,64,2,1,5,4.1574364230036736,15.348255544900894,7.115467114374042
1081,6276,Nikola Vlasic,Sub,12,2017,Everton,0,5,0.32545805163681507,0,0.8369456082582474,12,0,0,0,0.32545805163681507,1.8046257346868515,0.8781686592847109
1082,6345,Jadon Sancho,Sub,17,2021,Manchester United,1,8,1.2880357056856155,0,1.383535360917449,22,0,0,1,1.2880357056856155,4.816549278795719,2.2152603790163994
1083,6345,Jadon Sancho,FW,26,2020,Borussia Dortmund,8,52,6.754477756097913,11,8.243660556152463,67,0,0,7,5.996701071038842,20.98188327252865,10.953153274953365
1084,6345,Jadon Sancho,AMR,32,2019,Borussia Dortmund,17,52,10.752356511540711,16,11.467584103345871,69,2,0,17,10.752356511540711,28.81959581375122,11.866171091794968
1085,6345,Jadon Sancho,Sub,34,2018,Borussia Dortmund,12,40,7.42170562967658,14,8.30954198166728,63,2,0,12,7.42170562967658,28.072816412895918,16.31535041704774
1086,6345,Jadon Sancho,Sub,12,2017,Borussia Dortmund,1,10,1.963374376296997,4,2.718150010332465,19,0,0,1,1.963374376296997,8.983121924102306,4.907231897115707
1087,6424,Ben Johnson,Sub,11,2021,West Ham,1,3,0.10154139157384634,0,0.16781960614025593,4,1,0,1,0.10154139157384634,2.8774693673476577,2.645480278879404
1088,6424,Ben Johnson,Sub,14,2020,West Ham,1,3,0.48440982960164547,0,0.385865556076169,4,1,0,1,0.48440982960164547,1.4439898766577244,0.66788793168962
1089,6424,Ben Johnson,DR,3,2019,West Ham,0,1,0.015314771793782711,0,0.028969408944249153,1,0,0,0,0.015314771793782711,0.42286722362041473,0.42286722362041473
1090,6424,Ben Johnson,DL,1,2018,West Ham,0,0,0,0,0,0,0,0,0,0,0,0
1091,6456,Callum Hudson-Odoi,DMR,15,2021,Chelsea,1,18,2.775725405663252,2,2.6389927733689547,25,1,0,1,2.775725405663252,6.930552180856466,2.43254566937685
1092,6456,Callum Hudson-Odoi,Sub,23,2020,Chelsea,2,23,1.3696892522275448,3,3.104141779243946,31,0,0,2,1.3696892522275448,7.824358187615871,5.499199015088379
1093,6456,Callum Hudson-Odoi,Sub,22,2019,Chelsea,1,21,2.0151429465040565,5,2.7081663236021996,20,1,0,1,2.0151429465040565,7.247335624881089,3.8470644149929285
1094,6456,Callum Hudson-Odoi,Sub,10,2018,Chelsea,0,6,0.9915980324149132,1,1.5700713135302067,9,0,0,0,0.9915980324149132,3.4173001274466515,1.0847015492618084
1095,6456,Callum Hudson-Odoi,Sub,2,2017,Chelsea,0,2,0.10454526543617249,0,0,0,0,0,0,0.10454526543617249,0.20239269733428955,0.09784743189811707
1096,6665,Curtis Jones,Sub,8,2021,Liverpool,1,8,0.3397363889962435,1,0.2770348433405161,5,0,0,1,0.3397363889962435,2.098595978692174,1.5613447725772858
1097,6665,Curtis Jones,Sub,24,2020,Liverpool,1,19,1.758892709389329,2,1.5211435090750456,12,2,0,1,1.758892709389329,7.742866411805153,5.182874273508787
1098,6665,Curtis Jones,Sub,6,2019,Liverpool,1,6,0.8147163465619087,0,0,0,0,0,1,0.8147163465619087,1.367407813668251,0.9333235323429108
1099,6859,Kortney Hause,Sub,7,2021,Aston Villa,1,2,0.06403258163481951,0,0,0,0,0,1,0.06403258163481951,1.8135119937360287,1.8135119937360287
1100,6859,Kortney Hause,DC,7,2020,Aston Villa,1,5,1.3037527613341808,0,0,0,2,0,1,1.3037527613341808,1.804376021027565,1.804376021027565
1101,6859,Kortney Hause,DC,18,2019,Aston Villa,1,20,2.8237674068659544,0,0.49075983464717865,2,3,0,1,2.8237674068659544,1.7359603326767683,1.7359603326767683
1102,7069,Saman Ghoddos,Sub,12,2021,Brentford,1,7,0.6922268867492676,1,0.9263340625911951,5,2,0,1,0.6922268867492676,2.7870127269998193,1.333209847100079
1103,7069,Saman Ghoddos,Sub,5,2019,Amiens,1,6,0.7491282764822245,0,0.44043464213609695,5,1,0,1,0.7491282764822245,1.4321436826139688,0.6671881675720215
1104,7069,Saman Ghoddos,AMC,27,2018,Amiens,4,43,2.829409282654524,4,2.3125341860577464,35,4,0,4,2.829409282654524,6.640920433215797,3.9660408422350883
1105,7078,Sean Longstaff,Sub,15,2021,Newcastle United,1,12,0.6790169896557927,1,0.28986429423093796,5,1,0,1,0.6790169896557927,2.530022131279111,1.8653031047433615
1106,7078,Sean Longstaff,Sub,22,2020,Newcastle United,0,15,0.8264288203790784,1,0.9400976076722145,13,2,0,0,0.8264288203790784,3.0005824575200677,1.707065629772842
1107,7078,Sean Longstaff,MC,23,2019,Newcastle United,1,25,1.1776162311434746,1,0.9336592350155115,15,2,1,1,1.1776162311434746,2.805940805003047,2.13690778426826
1108,7078,Sean Longstaff,Sub,9,2018,Newcastle United,1,8,0.7535832952708006,0,0.5980700682848692,5,2,0,1,0.7535832952708006,2.9326388528570533,2.139482770115137
1109,7083,Christian Nørgaard,MC,22,2021,Brentford,1,18,3.658911556005478,2,2.613825379870832,17,6,0,1,3.658911556005478,7.292362893931568,3.626063721254468
1110,7083,Christian Nørgaard,Sub,6,2018,Fiorentina,0,0,0,0,0.10969630256295204,2,0,0,0,0,1.166888665407896,1.0884925834834576
1111,7187,Sergio Reguilón,DL,18,2021,Tottenham,1,12,1.5018741823732853,3,2.545661363750696,20,3,0,1,1.5018741823732853,5.874942468479276,3.4717693384736776
1112,7187,Sergio Reguilón,DL,27,2020,Tottenham,0,20,1.1595538258552551,3,2.0991002712398767,17,5,0,0,1.1595538258552551,8.529953263700008,6.114481773227453
1113,7187,Sergio Reguilón,DL,31,2019,Sevilla,2,28,2.4599780421704054,4,4.095350135117769,40,8,0,2,2.4599780421704054,11.071529658511281,6.411644030362368
1114,7187,Sergio Reguilón,DL,14,2018,Real Madrid,0,6,0.2756411246955395,2,1.9488633964210749,17,3,0,0,0.2756411246955395,4.71876548230648,4.158243000507355
1115,7332,Max Kilman,DC,21,2021,Wolverhampton Wanderers,1,10,1.1823586523532867,0,0.1449058810248971,3,3,0,1,1.1823586523532867,4.274512153118849,4.104175087064505
1116,7332,Max Kilman,DC,18,2020,Wolverhampton Wanderers,0,6,0.30801636539399624,1,0.31305786967277527,5,4,0,0,0.30801636539399624,2.029524303972721,1.8352278247475624
1117,7332,Max Kilman,DC,3,2019,Wolverhampton Wanderers,0,0,0,0,0,0,0,0,0,0,0.03503457084298134,0.03503457084298134
1118,7332,Max Kilman,Sub,1,2018,Wolverhampton Wanderers,0,0,0,0,0,0,0,0,0,0,0,0
1119,7382,Dan Burn,Sub,13,2021,Brighton,1,7,0.9580582110211253,0,0.6954153571277857,2,4,0,1,0.9580582110211253,2.0091578662395477,2.0091578662395477
1120,7382,Dan Burn,Sub,27,2020,Brighton,1,17,1.0781700564548373,0,0.9778604349121451,10,5,0,1,1.0781700564548373,4.978818271309137,4.17619202286005
1121,7382,Dan Burn,DC,34,2019,Brighton,0,13,1.9053610637784004,0,1.6736760111525655,20,5,0,0,1.9053610637784004,7.785169064067304,6.515010974369943
1122,7470,Mathias Normann,MC,9,2021,Norwich,1,16,0.6000791396945715,1,0.4558039531111717,6,4,0,1,0.6000791396945715,0.868759186938405,0.36075644195079803
1123,7470,Mathias Normann,DMC,4,2021,FC Rostov,0,9,0.2793469987809658,0,0.10459044948220253,2,1,0,0,0.2793469987809658,0.9498121254146099,0.7574757896363735
1124,7470,Mathias Normann,MC,15,2020,FC Rostov,1,23,0.9363957322202623,1,0.6627331813797355,10,6,1,1,0.9363957322202623,2.533492051064968,1.607689367607236
1125,7470,Mathias Normann,DMC,23,2019,FC Rostov,1,52,1.419334619306028,3,1.8811007365584373,18,9,0,1,1.419334619306028,7.553286138921976,5.89894513040781
1126,7470,Mathias Normann,MC,9,2018,FC Rostov,0,14,0.3739726133644581,3,1.0154897663742304,13,4,0,0,0.3739726133644581,1.8039034139364958,1.433830225840211
1127,7690,Grant Hanley,DC,18,2021,Norwich,1,10,0.5251051615923643,0,0.2979576885700226,4,1,0,1,0.5251051615923643,1.9201616821810603,1.8285209713503718
1128,7690,Grant Hanley,DC,15,2019,Norwich,0,8,0.43989942595362663,0,0,0,4,0,0,0.43989942595362663,1.7992970868945122,1.7992970868945122
1129,7699,Adam Webster,DR,13,2021,Brighton,1,4,0.1880929246544838,0,0.0369059294462204,1,4,0,1,0.1880929246544838,2.640467591583729,2.623450443148613
1130,7699,Adam Webster,DC,29,2020,Brighton,1,25,1.2729570996016264,0,0.2532156016677618,5,4,0,1,1.2729570996016264,7.724677037447691,7.5824143048375845
1131,7699,Adam Webster,DC,31,2019,Brighton,3,16,1.5777928959578276,1,1.0943768145516515,10,4,0,3,1.5777928959578276,6.390762180089951,6.152603227645159
1132,8021,Adam Idah,Sub,16,2021,Norwich,1,12,1.8440752774477005,0,0.3746335208415985,4,0,0,1,1.8440752774477005,2.3172457106411457,0.5110169239342213
1133,8021,Adam Idah,Sub,12,2019,Norwich,0,6,0.8264870662242174,0,0.01502138003706932,1,0,0,0,0.8264870662242174,0.8555927984416485,0.014084350317716599
1134,8089,Kieran Tierney,DL,15,2021,Arsenal,1,14,0.5490706460550427,3,0.8644536230713129,15,0,0,1,0.5490706460550427,4.146417617797852,3.1396061331033707
1135,8089,Kieran Tierney,DC,27,2020,Arsenal,1,15,0.386676630936563,3,3.823889254592359,31,4,0,1,0.386676630936563,8.635928904637694,5.608391160145402
1136,8089,Kieran Tierney,DL,15,2019,Arsenal,1,6,0.22836244106292725,1,0.7536176852881908,6,2,0,1,0.22836244106292725,2.880771268159151,2.30980633944273
1137,8476,Jarrad Branthwaite,DC,1,2021,Everton,1,1,0.5619036555290222,0,0,0,0,0,1,0.5619036555290222,0,0
1138,8476,Jarrad Branthwaite,Sub,4,2019,Everton,0,0,0,0,0,0,0,0,0,0,1.471693016588688,1.471693016588688
1139,8716,Luke Ayling,DR,12,2021,Leeds,1,9,0.3964003287255764,2,1.9833142841234803,6,0,0,1,0.3964003287255764,2.2603440061211586,2.114731704816222
1140,8716,Luke Ayling,DR,38,2020,Leeds,0,24,1.4397504469379783,0,2.9888541754335165,26,7,0,0,1.4397504469379783,14.196261551231146,11.884364245925099
1141,8718,Stuart Dallas,DL,21,2021,Leeds,1,22,0.9588663978502154,1,1.6231399346143007,22,3,0,1,0.9588663978502154,5.780481433495879,3.8690406624227762
1142,8718,Stuart Dallas,DL,38,2020,Leeds,8,48,4.457073524594307,2,2.084683418273926,26,7,0,8,4.457073524594307,18.534343764185905,13.809802262112498
1143,8821,Donny van de Beek,Sub,8,2021,Manchester United,1,2,0.7412805259227753,0,0.3933870494365692,3,0,0,1,0.7412805259227753,1.6354638934135437,0.5554127991199493
1144,8821,Donny van de Beek,Sub,19,2020,Manchester United,1,2,0.29472872521728277,1,1.0433875694870949,3,1,0,1,0.29472872521728277,3.5466001369059086,2.2084838151931763
1145,8864,Matthew Cash,DR,21,2021,Aston Villa,1,19,0.9778268663212657,0,1.8988168742507696,15,5,0,1,0.9778268663212657,6.713230097666383,4.483233017846942
1146,8864,Matthew Cash,DR,28,2020,Aston Villa,0,9,0.24789143819361925,2,1.90566261485219,21,6,1,0,0.24789143819361925,6.5916025741025805,5.0334595097228885
1147,9339,Joe Gelhardt,Sub,8,2021,Leeds,1,9,1.2673674821853638,1,0.5322291813790798,3,2,0,1,1.2673674821853638,1.7811813652515411,0.16447243094444275
1148,9512,Valentino Livramento,DR,18,2021,Southampton,1,8,0.4363626688718796,0,1.4058529427275062,13,2,0,1,0.4363626688718796,4.100869577378035,2.7065191734582186
1149,9524,Anthony Elanga,Sub,5,2021,Manchester United,1,7,0.8707581087946892,0,0.11959722638130188,2,0,0,1,0.8707581087946892,1.0617731027305126,0.07141775824129581
1150,9524,Anthony Elanga,AML,2,2020,Manchester United,1,2,0.5518713593482971,0,0.020725570619106293,1,0,0,1,0.5518713593482971,0.8420460820198059,0.8213205337524414
1151,9678,Ethan Pinnock,DC,22,2021,Brentford,1,16,1.7465086551383138,1,1.6828013993799686,11,0,0,1,1.7465086551383138,4.54012456163764,2.630379091948271
1152,9685,Mads Roerslev,Sub,13,2021,Brentford,1,5,0.2831445559859276,1,0.5461498154327273,3,0,0,1,0.2831445559859276,1.1220067320391536,0.35020629316568375
1153,9734,Enock Mwepu,MC,11,2021,Brighton,1,10,1.5956154577434063,3,1.0714490823447704,5,1,0,1,1.5956154577434063,2.5765222273766994,1.5228825695812702
1154,9833,Andrew Omobamidele,DC,5,2021,Norwich,1,2,0.17112184315919876,0,0,0,1,0,1,0.17112184315919876,0.4068538714200258,0.4068538714200258
1155,9914,Shandon Baptiste,Sub,17,2021,Brentford,1,11,0.4449052046984434,0,0.44017888233065605,7,0,1,1,0.4449052046984434,1.420346555300057,0.7625447800382972
1156,62,Lukas Rupp,MC,10,2021,Norwich,0,11,0.42850622814148664,0,1.2350856140255928,8,0,0,0,0.42850622814148664,2.236474161967635,1.3101458717137575
1157,62,Lukas Rupp,Sub,12,2019,Norwich,0,4,0.8557931073009968,0,0.7755274809896946,8,1,0,0,0.8557931073009968,2.554830967448652,0.9235103661194444
1158,62,Lukas Rupp,AMC,7,2019,Hoffenheim,0,5,0.1808772124350071,0,0.08236704021692276,1,0,0,0,0.1808772124350071,1.1466840766370296,0.9219707399606705
1159,62,Lukas Rupp,Sub,1,2018,Hoffenheim,0,0,0,0,0.02495834417641163,1,0,0,0,0,0.02495834417641163,0
1160,62,Lukas Rupp,MC,21,2017,Hoffenheim,3,16,2.2015636824071407,2,2.139582082629204,17,1,0,3,2.2015636824071407,7.503289546817541,3.463456742465496
1161,62,Lukas Rupp,MC,14,2016,Hoffenheim,2,16,2.1861643120646477,1,1.6622160263359547,11,2,0,2,2.1861643120646477,5.868729222565889,3.127480935305357
1162,62,Lukas Rupp,MC,29,2015,VfB Stuttgart,5,39,4.724890563637018,4,4.9277518428862095,38,4,0,5,4.724890563637018,12.712119104340672,6.495932323858142
1163,62,Lukas Rupp,Sub,31,2014,Paderborn,4,32,2.5873669274151325,1,2.2077020849101245,30,3,0,4,2.5873669274151325,6.888413705863059,2.8806386226788163
1164,76,Fabian Schär,DC,11,2021,Newcastle United,0,5,0.16541673615574837,1,0.5773280076682568,3,2,0,0,0.16541673615574837,1.329691719263792,1.2723761051893234
1165,76,Fabian Schär,DC,18,2020,Newcastle United,1,12,1.4605768583714962,0,0,0,4,1,0,0.699408020824194,0.9551226757466793,0.8735608421266079
1166,76,Fabian Schär,DC,22,2019,Newcastle United,2,20,1.0595882823690772,0,0.1013798899948597,4,5,0,2,1.0595882823690772,2.578661961480975,1.8653056677430868
1167,76,Fabian Schär,DC,24,2018,Newcastle United,4,25,2.165339669212699,1,0.7358655799180269,11,12,0,4,2.165339669212699,5.651489558629692,4.6570072108879685
1168,76,Fabian Schär,DC,25,2017,Deportivo La Coruna,2,18,3.2088323291391134,2,0.7313740476965904,7,10,0,2,3.2088323291391134,4.980488780885935,3.693452950567007
1169,76,Fabian Schär,DC,6,2016,Hoffenheim,0,2,0.13186316937208176,0,0,0,2,0,0,0.13186316937208176,0.17944128066301346,0.1594783216714859
1170,76,Fabian Schär,DC,24,2015,Hoffenheim,1,18,0.8483023303560913,0,0.4421002250164747,7,3,0,1,0.8483023303560913,3.9830613806843758,3.5590220000594854
1171,111,Jannik Vestergaard,Sub,9,2021,Leicester,0,1,0.03875558450818062,0,0.06727154552936554,1,2,0,0,0.03875558450818062,3.767513182014227,3.767513182014227
1172,111,Jannik Vestergaard,Sub,30,2020,Southampton,3,23,2.1054082941263914,0,0.7408252637833357,7,3,1,3,2.1054082941263914,6.064834667369723,5.990050286054611
1173,111,Jannik Vestergaard,DC,19,2019,Southampton,1,12,0.6769367195665836,0,0.7554682996124029,6,3,0,1,0.6769367195665836,3.913532881066203,3.7504162844270468
1174,111,Jannik Vestergaard,DC,23,2018,Southampton,0,14,0.6773965805768967,0,0.5291911493986845,5,2,0,0,0.6773965805768967,4.749757433310151,4.323440970852971
1175,111,Jannik Vestergaard,DC,32,2017,Borussia M.Gladbach,3,24,1.9636476943269372,0,0.6901250258088112,5,5,0,3,1.9636476943269372,6.887582687661052,6.206824289634824
1176,111,Jannik Vestergaard,Sub,34,2016,Borussia M.Gladbach,4,35,3.615552330389619,1,0.7439237982034683,5,1,0,4,3.615552330389619,6.603208175860345,5.817853390239179
1177,111,Jannik Vestergaard,DC,33,2015,Werder Bremen,2,35,1.7780471970327199,0,0.18736373633146286,5,2,0,2,1.7780471970327199,4.458679761737585,4.268493313342333
1178,111,Jannik Vestergaard,DC,15,2014,Werder Bremen,1,9,0.5259415721520782,0,0,0,3,0,1,0.5259415721520782,0.9522680332884192,0.9381380965933204
1179,111,Jannik Vestergaard,Sub,6,2014,Hoffenheim,1,4,0.6091262027621269,0,0,0,0,0,1,0.6091262027621269,0.6149066276848316,0.0428256057202816
1180,181,Bernd Leno,GK,3,2021,Arsenal,0,0,0,0,0,0,0,0,0,0,0.09702771157026291,0.09702771157026291
1181,181,Bernd Leno,GK,35,2020,Arsenal,0,0,0,0,0,0,0,1,0,0,4.326600980013609,4.326600980013609
1182,181,Bernd Leno,GK,30,2019,Arsenal,0,0,0,0,0,0,2,0,0,0,4.038202187977731,4.038202187977731
1183,181,Bernd Leno,Sub,32,2018,Arsenal,0,0,0,0,0,0,0,0,0,0,3.035940927453339,3.035940927453339
1184,181,Bernd Leno,GK,33,2017,Bayer Leverkusen,0,0,0,0,0.15989147871732712,3,1,0,0,0,4.718344954773784,4.558453476056457
1185,181,Bernd Leno,GK,34,2016,Bayer Leverkusen,0,0,0,0,0.0984446257352829,1,0,0,0,0,3.4696637131273746,3.3712190873920918
1186,181,Bernd Leno,GK,33,2015,Bayer Leverkusen,0,0,0,0,0,0,0,0,0,0,2.684343008324504,2.684343008324504
1187,181,Bernd Leno,GK,34,2014,Bayer Leverkusen,0,0,0,0,0,0,1,0,0,0,1.8143903454765677,1.8143903454765677
